article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
379780039,379780,Rita Ringer Tee,255,T-shirt,Garment Upper body,1010005,Colour blocking,73,Dark Blue,7,Medium,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.,shirt,shirt/0379780039.jpg
379780040,379780,Rita Ringer Tee,255,T-shirt,Garment Upper body,1010005,Colour blocking,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.,shirt,shirt/0379780040.jpg
379780042,379780,Rita Ringer Tee,255,T-shirt,Garment Upper body,1010010,Melange,91,Light Green,1,Dusty Light,19,Green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.,shirt,shirt/0379780042.jpg
379780043,379780,Rita Ringer Tee,255,T-shirt,Garment Upper body,1010017,Stripe,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.,shirt,shirt/0379780043.jpg
379780045,379780,Rita Ringer Tee,255,T-shirt,Garment Upper body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.,shirt,shirt/0379780045.jpg
379780048,379780,Rita Ringer Tee,255,T-shirt,Garment Upper body,1010017,Stripe,21,Light Yellow,3,Light,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.,shirt,shirt/0379780048.jpg
379780051,379780,Rita Ringer Tee,255,T-shirt,Garment Upper body,1010005,Colour blocking,22,Yellow,7,Medium,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,Short T-shirt in soft jersey with a trim in a contrasting colour at the neckline and sleeves.,shirt,shirt/0379780051.jpg
379963002,379963,Mama plain cotton leggings 2p,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,3608,Tights basic,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,"Leggings in a soft, fine-knit cotton blend with a high waist for a good fit over the tummy. Ribbing at the waist and hems.",pants,pants/0379963002.jpg
380609001,380609,Livia Top,255,T-shirt,Garment Upper body,1010019,Transparent,13,Beige,1,Dusty Light,1,Mole,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.,shirt,shirt/0380609001.jpg
380609008,380609,Livia Top,255,T-shirt,Garment Upper body,1010019,Transparent,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.,shirt,shirt/0380609008.jpg
380609010,380609,Livia Top,255,T-shirt,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.,shirt,shirt/0380609010.jpg
380609021,380609,Livia Top,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.,shirt,shirt/0380609021.jpg
380609023,380609,Livia Top,255,T-shirt,Garment Upper body,1010018,Treatment,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.,shirt,shirt/0380609023.jpg
380609036,380609,Livia Top,255,T-shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,1,Dusty Light,20,Khaki green,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.,shirt,shirt/0380609036.jpg
380609037,380609,Livia Top,255,T-shirt,Garment Upper body,1010001,All over pattern,7,Grey,2,Medium Dusty,-1,Unknown,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.,shirt,shirt/0380609037.jpg
380609038,380609,Livia Top,255,T-shirt,Garment Upper body,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,Short-sleeved top in airy jersey with a rounded hem. Longer at the back.,shirt,shirt/0380609038.jpg
380894037,380894,Chlo̩ cosmetic bag,66,Bag,Accessories,1010011,Metallic,61,Light Purple,1,Dusty Light,4,Pink,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Make-up bag in imitation leather with a zip at the top with a tassel. Lined. Size 6x10.5x18.5 cm.,bag,bag/0380894037.jpg
381187001,381187,Lottie Tee,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Long T-shirt in soft jersey containing some linen with short sleeves, a roll edge around the neckline and slits in the sides. Slightly longer at the back.",shirt,shirt/0381187001.jpg
381187006,381187,Lottie Tee,255,T-shirt,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Long T-shirt in soft jersey containing some linen with short sleeves, a roll edge around the neckline and slits in the sides. Slightly longer at the back.",shirt,shirt/0381187006.jpg
382468007,382468,Backpack Oliver,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,7388,Bags & Items,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Backpack in woven fabric with a handle and adjustable, padded shoulder straps. Zip at the top, a zipped outer compartment, a zipped inner compartment and a padded back plate. Lined. Size 14x30x42 cm.",bag,bag/0382468007.jpg
383569008,383569,SPEED Pavlova dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless, knee-length dress in pleated jersey with a V-neck and crossover, decorative straps at the back. Narrow elasticated seam at the waist and gently flared skirt. Unlined.",dress,dress/0383569008.jpg
383569009,383569,SPEED Pavlova dress,265,Dress,Garment Full body,1010016,Solid,52,Pink,3,Light,4,Pink,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless, knee-length dress in pleated jersey with a V-neck and crossover, decorative straps at the back. Narrow elasticated seam at the waist and gently flared skirt. Unlined.",dress,dress/0383569009.jpg
384654004,384654,Wanda Dress,265,Dress,Garment Full body,1010018,Treatment,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654004.jpg
384654009,384654,Wanda Dress,265,Dress,Garment Full body,1010008,Front print,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654009.jpg
384654011,384654,Wanda Dress,265,Dress,Garment Full body,1010018,Treatment,13,Beige,2,Medium Dusty,1,Mole,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654011.jpg
384654021,384654,Wanda Dress (1),265,Dress,Garment Full body,1010008,Front print,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654021.jpg
384654022,384654,Wanda Dress (1),265,Dress,Garment Full body,1010008,Front print,13,Beige,1,Dusty Light,1,Mole,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654022.jpg
384654023,384654,Wanda Dress,265,Dress,Garment Full body,1010008,Front print,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654023.jpg
384851001,384851,Sage Shorts,274,Shorts,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short shorts in sweatshirt fabric with an elasticated drawstring waist, back pocket and contrasting colour trims.",shorts,shorts/0384851001.jpg
384851004,384851,Sage Shorts,274,Shorts,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short shorts in sweatshirt fabric with an elasticated drawstring waist, back pocket and contrasting colour trims.",shorts,shorts/0384851004.jpg
384851013,384851,Sage Shorts,274,Shorts,Garment Lower body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short shorts in sweatshirt fabric with an elasticated drawstring waist, back pocket and contrasting colour trims.",shorts,shorts/0384851013.jpg
384851019,384851,Sage Shorts,274,Shorts,Garment Lower body,1010016,Solid,53,Dark Pink,4,Dark,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short shorts in sweatshirt fabric with an elasticated drawstring waist, back pocket and contrasting colour trims.",shorts,shorts/0384851019.jpg
384851022,384851,Sage Shorts,274,Shorts,Garment Lower body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short shorts in sweatshirt fabric with an elasticated drawstring waist, back pocket and contrasting colour trims.",shorts,shorts/0384851022.jpg
384851023,384851,Sage Shorts,274,Shorts,Garment Lower body,1010016,Solid,42,Red,7,Medium,18,Red,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short shorts in sweatshirt fabric with an elasticated drawstring waist, back pocket and contrasting colour trims.",shorts,shorts/0384851023.jpg
386678001,386678,Big Arjuna crossbag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a narrow, adjustable shoulder strap, flap with a zip, and a zipped inner compartment. Lined. Size 8x18x23 cm.",bag,bag/0386678001.jpg
386678003,386678,Big Arjuna crossbag,66,Bag,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Shoulder bag in grained imitation leather with a narrow, adjustable shoulder strap, flap with a zip, and a zipped inner compartment. Lined. Size 8x18x23 cm.",bag,bag/0386678003.jpg
386681012,386681,Mini Cross Bag,66,Bag,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small bag with a narrow shoulder strap and a zip at the top. Lined. Size 16x22 cm.,bag,bag/0386681012.jpg
386681013,386681,Mini cross bag,66,Bag,Accessories,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small bag with a narrow shoulder strap and a zip at the top. Lined. Size 16x22 cm.,bag,bag/0386681013.jpg
386681014,386681,Mini cross bag,66,Bag,Accessories,1010016,Solid,10,White,3,Light,9,White,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small bag with a narrow shoulder strap and a zip at the top. Lined. Size 16x22 cm.,bag,bag/0386681014.jpg
386681016,386681,Mini Cross Bag,66,Bag,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small bag with a narrow shoulder strap and a zip at the top. Lined. Size 16x22 cm.,bag,bag/0386681016.jpg
386681018,386681,Mini cross bag,66,Bag,Accessories,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small bag with a narrow shoulder strap and a zip at the top. Lined. Size 16x22 cm.,bag,bag/0386681018.jpg
386695004,386695,Penny leather cross,66,Bag,Accessories,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small bag in embossed suede with a metal chain shoulder strap and flap with a magnetic fastener. Lined. Size 8x11x14 cm.,bag,bag/0386695004.jpg
386859006,386859,R-neck Allington,255,T-shirt,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859006.jpg
386859007,386859,R-neck Allington,255,T-shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859007.jpg
386859019,386859,T-Shirt Allington R-neck,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859019.jpg
386859026,386859,Allington R-neck,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859026.jpg
386859027,386859,R-neck Allington,255,T-shirt,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859027.jpg
386859028,386859,T-Shirt Allington R-neck!,255,T-shirt,Garment Upper body,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859028.jpg
386859029,386859,T-Shirt Allington R-neck!,255,T-shirt,Garment Upper body,1010016,Solid,42,Red,7,Medium,18,Red,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859029.jpg
386859030,386859,T-Shirt Allington R-neck!,255,T-shirt,Garment Upper body,1010016,Solid,93,Dark Green,4,Dark,19,Green,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859030.jpg
386859037,386859,T-Shirt Allington R-neck!,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859037.jpg
386859038,386859,T-Shirt Allington R-neck!,255,T-shirt,Garment Upper body,1010016,Solid,72,Blue,7,Medium,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859038.jpg
386859044,386859,Allington R-neck,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859044.jpg
386859050,386859,Allington R-neck,255,T-shirt,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859050.jpg
386859051,386859,T-Shirt Allington R-neck!,255,T-shirt,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859051.jpg
386859053,386859,Allington R-neck,255,T-shirt,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859053.jpg
386859061,386859,Allington R-neck,255,T-shirt,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5831,Knitwear,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1003,Knitwear,T-shirt in premium cotton jersey.,shirt,shirt/0386859061.jpg
387426012,387426,Goodman light shorts,274,Shorts,Garment Lower body,1010014,Placement print,8,Dark Grey,4,Dark,-1,Unknown,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Ultra-light running shorts in fast-drying, functional, breathable fabric with an elasticated waist and ventilating mesh sections in the sides. Concealed key pocket in the waistband, side pockets, short slits in the sides and reflective details. Lined. the shorts weigh 120 grammes in size M.",shorts,shorts/0387426012.jpg
387444006,387444,Petit cross bag (1),66,Bag,Accessories,1010016,Solid,42,Red,5,Bright,18,Red,1920,Small Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Small bag in grained imitation leather with a zip at the top and a narrow shoulder strap with chain fastening. Lined. Size 3x14.5x21 cm.,bag,bag/0387444006.jpg
389236006,389236,Nate Anorak,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5283,Jacket Street,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Padded anorak in woven fabric with a lined, padded, drawstring hood and taped zip at the top. Flap front pocket with a press-stud, zipped side pockets and ribbing at the cuffs and hem. Polyester filling. Lined.",jacket,jacket/0389236006.jpg
